Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
"அரிவாட்டாய நாயன்மார் (13) குருபூஜை",2025-02-09,04:00,2025-02-09,05:00,False,५१२६ क्रोधी-मकरः-२७: अद्य அரிவாட்டாய நாயன்மார் (13) குருபூஜை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1457.png
"भीष्म-द्वादशी",2025-02-09,04:00,2025-02-09,05:00,False,५१२६ क्रोधी-मकरः-२७: अद्य भीष्म-द्वादशी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1458.png
"கபாலீ தெப்போத்ஸவம்",2025-02-09,04:00,2025-02-09,05:00,False,५१२६ क्रोधी-मकरः-२७: अद्य கபாலீ தெப்போத்ஸவம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1459.png
"तिलपद्म-द्वादशी/तिलोत्पत्ति",2025-02-09,05:00,2025-02-09,06:00,False,५१२६ क्रोधी-मकरः-२७: अद्य तिलपद्म-द्वादशी/तिलोत्पत्ति! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1460.png
"त्रिपुष्कर-योगः 17:51▶19:25",2025-02-09,05:00,2025-02-09,06:00,False,५१२६ क्रोधी-मकरः-२७: अद्य त्रिपुष्कर-योगः 17:51▶19:25! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1461.png
"वराह-द्वादशी",2025-02-09,05:00,2025-02-09,06:00,False,५१२६ क्रोधी-मकरः-२७: अद्य वराह-द्वादशी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1462.png
"केचिन्निषिद्ध-विषयाः",2025-02-09,05:00,2025-02-09,06:00,False,५१२६ क्रोधी-मकरः-२७: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1463.png
"கபாலீ தெப்போத்ஸவம்",2025-02-10,04:00,2025-02-10,05:00,False,५१२६ क्रोधी-मकरः-२८: अद्य கபாலீ தெப்போத்ஸவம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1464.png
"माघ-मास-अन्तिमत्रयतिथि-व्रत-आरम्भः",2025-02-10,04:00,2025-02-10,05:00,False,५१२६ क्रोधी-मकरः-२८: अद्य माघ-मास-अन्तिमत्रयतिथि-व्रत-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1465.png
"सोम-प्रदोष-व्रतम् 18:09▶19:42",2025-02-10,04:00,2025-02-10,05:00,False,५१२६ क्रोधी-मकरः-२८: अद्य सोम-प्रदोष-व्रतम् 18:09▶19:42! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1466.png
"मकर-पुष्योत्सवः",2025-02-10,05:00,2025-02-10,06:00,False,५१२६ क्रोधी-मकरः-२८: अद्य मकर-पुष्योत्सवः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1467.png
"वराह-कल्पादिः",2025-02-10,05:00,2025-02-10,06:00,False,५१२६ क्रोधी-मकरः-२८: अद्य वराह-कल्पादिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1468.png
"केचिन्निषिद्ध-विषयाः",2025-02-10,05:00,2025-02-10,06:00,False,५१२६ क्रोधी-मकरः-२८: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1469.png
"கபாலீ தெப்போத்ஸவம்",2025-02-11,04:00,2025-02-11,05:00,False,५१२६ क्रोधी-मकरः-२९: अद्य கபாலீ தெப்போத்ஸவம்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1470.png
"केचिन्निषिद्ध-विषयाः",2025-02-11,04:00,2025-02-11,05:00,False,५१२६ क्रोधी-मकरः-२९: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1471.png
"कुम्भ-रवि-सङ्क्रमण-विष्णुपदी-पुण्यकालः 15:13▶18:10",2025-02-12,04:00,2025-02-12,05:00,False,५१२६ क्रोधी-मकरः-३०: अद्य कुम्भ-रवि-सङ्क्रमण-विष्णुपदी-पुण्यकालः 15:13▶18:10! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1472.png
"माघ-मास-अन्तिमत्रयतिथि-व्रत-समापनम्",2025-02-12,04:00,2025-02-12,05:00,False,५१२६ क्रोधी-मकरः-३०: अद्य माघ-मास-अन्तिमत्रयतिथि-व्रत-समापनम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1473.png
"माघ-पूर्णिमा",2025-02-12,04:00,2025-02-12,05:00,False,५१२६ क्रोधी-मकरः-३०: अद्य माघ-पूर्णिमा! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1474.png
"माघ-पूर्णिमा-स्नानम्",2025-02-12,05:00,2025-02-12,06:00,False,५१२६ क्रोधी-मकरः-३०: अद्य माघ-पूर्णिमा-स्नानम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1475.png
"पार्वणव्रतम् पूर्णिमायाम्",2025-02-12,05:00,2025-02-12,06:00,False,५१२६ क्रोधी-मकरः-३०: अद्य पार्वणव्रतम् पूर्णिमायाम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1476.png
"पूर्णिमा-व्रतम्",2025-02-12,05:00,2025-02-12,06:00,False,५१२६ क्रोधी-मकरः-३०: अद्य पूर्णिमा-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1477.png
"सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 12:23▶18:10",2025-02-12,05:00,2025-02-12,06:00,False,५१२६ क्रोधी-मकरः-३०: अद्य सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 12:23▶18:10! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1478.png
"वेङ्कटाचले पूर्णिमा-गरुड-सेवा",2025-02-12,06:00,2025-02-12,07:00,False,५१२६ क्रोधी-मकरः-३०: अद्य वेङ्कटाचले पूर्णिमा-गरुड-सेवा! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1479.png
"केचिन्निषिद्ध-विषयाः",2025-02-12,06:00,2025-02-12,07:00,False,५१२६ क्रोधी-मकरः-३०: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1480.png
"काञ्ची ५१ जगद्गुरु श्री-विद्यातीर्थेन्द्र सरस्वती आराधना #६४०",2025-02-13,04:00,2025-02-13,05:00,False,५१२६ क्रोधी-कुम्भः-१: अद्य काञ्ची ५१ जगद्गुरु श्री-विद्यातीर्थेन्द्र सरस्वती आराधना #६४०! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1481.png
"पार्वण-प्रायश्चित्तावकाशः पौर्णमास्याम्",2025-02-13,04:00,2025-02-13,05:00,False,५१२६ क्रोधी-कुम्भः-१: अद्य पार्वण-प्रायश्चित्तावकाशः पौर्णमास्याम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1482.png
"पूर्णमासेष्टिः",2025-02-13,04:00,2025-02-13,05:00,False,५१२६ क्रोधी-कुम्भः-१: अद्य पूर्णमासेष्टिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1483.png
"पूर्ण-स्थालीपाकः",2025-02-13,05:00,2025-02-13,06:00,False,५१२६ क्रोधी-कुम्भः-१: अद्य पूर्ण-स्थालीपाकः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1484.png
"केचिन्निषिद्ध-विषयाः",2025-02-13,05:00,2025-02-13,06:00,False,५१२६ क्रोधी-कुम्भः-१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1485.png
"केचिन्निषिद्ध-विषयाः",2025-02-14,04:00,2025-02-14,05:00,False,५१२६ क्रोधी-कुम्भः-२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1486.png
"केचिन्निषिद्ध-विषयाः",2025-02-15,04:00,2025-02-15,05:00,False,५१२६ क्रोधी-कुम्भः-३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1487.png
"आदित्यहस्त-योगः",2025-02-16,04:00,2025-02-16,05:00,False,५१२६ क्रोधी-कुम्भः-४: अद्य आदित्यहस्त-योगः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1488.png
"எறிபத்த நாயன்மார் (8) குருபூஜை",2025-02-16,04:00,2025-02-16,05:00,False,५१२६ क्रोधी-कुम्भः-४: अद्य எறிபத்த நாயன்மார் (8) குருபூஜை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1489.png
"रविवार-द्विजप्रिय-महागणपति सङ्कटहर-चतुर्थी-व्रतम्",2025-02-16,04:00,2025-02-16,05:00,False,५१२६ क्रोधी-कुम्भः-४: अद्य रविवार-द्विजप्रिय-महागणपति सङ्कटहर-चतुर्थी-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1490.png
"केचिन्निषिद्ध-विषयाः",2025-02-16,05:00,2025-02-16,06:00,False,५१२६ क्रोधी-कुम्भः-४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1491.png
"केचिन्निषिद्ध-विषयाः",2025-02-17,04:00,2025-02-17,05:00,False,५१२६ क्रोधी-कुम्भः-५: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1492.png
"மாசி செவ்வாய்",2025-02-18,04:00,2025-02-18,05:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य மாசி செவ்வாய்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1493.png
"सायन-षडशीति-पुण्यकालः 15:36▶18:11",2025-02-18,04:00,2025-02-18,05:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य सायन-षडशीति-पुण्यकालः 15:36▶18:11! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1494.png
"सायन-रवि-सङ्क्रमण-पुण्यकालः 09:12▶18:11",2025-02-18,04:00,2025-02-18,05:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य सायन-रवि-सङ्क्रमण-पुण्यकालः 09:12▶18:11! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1495.png
"सायन-सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 12:22▶18:11",2025-02-18,05:00,2025-02-18,06:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य सायन-सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 12:22▶18:11! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1496.png
"तपस्य-मासः 15:36▶",2025-02-18,05:00,2025-02-18,06:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य तपस्य-मासः 15:36▶! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1497.png
"यशोदा-जयन्ती",2025-02-18,05:00,2025-02-18,06:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य यशोदा-जयन्ती! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1498.png
"केचिन्निषिद्ध-विषयाः",2025-02-18,05:00,2025-02-18,06:00,False,५१२६ क्रोधी-कुम्भः-६: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1499.png
"माघ-अष्टका-पूर्वेद्युः",2025-02-19,04:00,2025-02-19,05:00,False,५१२६ क्रोधी-कुम्भः-७: अद्य माघ-अष्टका-पूर्वेद्युः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1500.png
"निक्षुभार्क-सप्तमी",2025-02-19,04:00,2025-02-19,05:00,False,५१२६ क्रोधी-कुम्भः-७: अद्य निक्षुभार्क-सप्तमी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1501.png
"केचिन्निषिद्ध-विषयाः",2025-02-19,04:00,2025-02-19,05:00,False,५१२६ क्रोधी-कुम्भः-७: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1502.png
"काञ्ची ६६ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ६ आराधना #११८",2025-02-20,04:00,2025-02-20,05:00,False,५१२६ क्रोधी-कुम्भः-८: अद्य काञ्ची ६६ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ६ आराधना #११८! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1503.png
"माघ-अष्टका-श्राद्धम्",2025-02-20,04:00,2025-02-20,05:00,False,५१२६ क्रोधी-कुम्भः-८: अद्य माघ-अष्टका-श्राद्धम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1504.png
"केचिन्निषिद्ध-विषयाः",2025-02-20,04:00,2025-02-20,05:00,False,५१२६ क्रोधी-कुम्भः-८: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1505.png
"माघ-अन्वष्टका-श्राद्धम्",2025-02-21,04:00,2025-02-21,05:00,False,५१२६ क्रोधी-कुम्भः-९: अद्य माघ-अन्वष्टका-श्राद्धम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1506.png
"केचिन्निषिद्ध-विषयाः",2025-02-21,04:00,2025-02-21,05:00,False,५१२६ क्रोधी-कुम्भः-९: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1507.png
"केचिन्निषिद्ध-विषयाः",2025-02-22,04:00,2025-02-22,05:00,False,५१२६ क्रोधी-कुम्भः-१०: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1508.png
"केचिन्निषिद्ध-विषयाः",2025-02-23,04:00,2025-02-23,05:00,False,५१२६ क्रोधी-कुम्भः-११: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1509.png
"காரி நாயன்மார் (48) குருபூஜை",2025-02-24,04:00,2025-02-24,05:00,False,५१२६ क्रोधी-कुम्भः-१२: अद्य காரி நாயன்மார் (48) குருபூஜை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1510.png
"सर्व-विजया-एकादशी",2025-02-24,04:00,2025-02-24,05:00,False,५१२६ क्रोधी-कुम्भः-१२: अद्य सर्व-विजया-एकादशी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1511.png
"व्यतीपात-श्राद्धम्",2025-02-24,04:00,2025-02-24,05:00,False,५१२६ क्रोधी-कुम्भः-१२: अद्य व्यतीपात-श्राद्धम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1512.png
"केचिन्निषिद्ध-विषयाः",2025-02-24,05:00,2025-02-24,06:00,False,५१२६ क्रोधी-कुम्भः-१२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1513.png
"काञ्ची ७० जगद्गुरु श्री-शङ्कर विजयेन्द्र सरस्वती जयन्ती #५७",2025-02-25,04:00,2025-02-25,05:00,False,५१२६ क्रोधी-कुम्भः-१३: अद्य काञ्ची ७० जगद्गुरु श्री-शङ्कर विजयेन्द्र सरस्वती जयन्ती #५७! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1514.png
"மாசி செவ்வாய்",2025-02-25,04:00,2025-02-25,05:00,False,५१२६ क्रोधी-कुम्भः-१३: अद्य மாசி செவ்வாய்! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1515.png
"प्रदोष-व्रतम् 18:13▶19:45",2025-02-25,04:00,2025-02-25,05:00,False,५१२६ क्रोधी-कुम्भः-१३: अद्य प्रदोष-व्रतम् 18:13▶19:45! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1516.png
"त्रिपुष्कर-योगः 06:30▶12:47",2025-02-25,05:00,2025-02-25,06:00,False,५१२६ क्रोधी-कुम्भः-१३: अद्य त्रिपुष्कर-योगः 06:30▶12:47! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1517.png
"केचिन्निषिद्ध-विषयाः",2025-02-25,05:00,2025-02-25,06:00,False,५१२६ क्रोधी-कुम्भः-१३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1518.png
"मासशिवरात्रिः",2025-02-26,04:00,2025-02-26,05:00,False,५१२६ क्रोधी-कुम्भः-१४: अद्य मासशिवरात्रिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1519.png
"महाशिवरात्रिः",2025-02-26,04:00,2025-02-26,05:00,False,५१२६ क्रोधी-कुम्भः-१४: अद्य महाशिवरात्रिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1520.png
"श्रवण-व्रतम्",2025-02-26,04:00,2025-02-26,05:00,False,५१२६ क्रोधी-कुम्भः-१४: अद्य श्रवण-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1521.png
"केचिन्निषिद्ध-विषयाः",2025-02-26,05:00,2025-02-26,06:00,False,५१२६ क्रोधी-कुम्भः-१४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1522.png
"दिनक्षयः",2025-02-27,04:00,2025-02-27,05:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य दिनक्षयः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1523.png
"कलियुगादिः",2025-02-27,04:00,2025-02-27,05:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य कलियुगादिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1524.png
"माघ-स्नानपूर्तिः",2025-02-27,04:00,2025-02-27,05:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य माघ-स्नानपूर्तिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1525.png
"पार्वणव्रतम् अमावास्यायाम्",2025-02-27,05:00,2025-02-27,06:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य पार्वणव्रतम् अमावास्यायाम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1526.png
"पुरन्दरदास-आराधना #४६१",2025-02-27,05:00,2025-02-27,06:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य पुरन्दरदास-आराधना #४६१! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1527.png
"सर्व-माघ-अमावास्या (अलभ्यम्–माघ-श्रविष्ठा; पुष्कला)",2025-02-27,05:00,2025-02-27,06:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य सर्व-माघ-अमावास्या (अलभ्यम्–माघ-श्रविष्ठा; पुष्कला)! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1528.png
"केचिन्निषिद्ध-विषयाः",2025-02-27,05:00,2025-02-27,06:00,False,५१२६ क्रोधी-कुम्भः-१५: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1529.png
"पयोव्रत-आरम्भः",2025-02-28,04:00,2025-02-28,05:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य पयोव्रत-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1530.png
"दर्शेष्टिः",2025-02-28,04:00,2025-02-28,05:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य दर्शेष्टिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1531.png
"काञ्ची ६७ जगद्गुरु श्री-महादेवेन्द्र सरस्वती ५ आराधना #११८",2025-02-28,04:00,2025-02-28,05:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य काञ्ची ६७ जगद्गुरु श्री-महादेवेन्द्र सरस्वती ५ आराधना #११८! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1532.png
"கொச்செங்கட் சோழ நாயன்மார் (60) குருபூஜை",2025-02-28,05:00,2025-02-28,06:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य கொச்செங்கட் சோழ நாயன்மார் (60) குருபூஜை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1533.png
"पार्वण-प्रायश्चित्तावकाशः दर्शे",2025-02-28,05:00,2025-02-28,06:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य पार्वण-प्रायश्चित्तावकाशः दर्शे! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1534.png
"दर्श-स्थालीपाकः",2025-02-28,05:00,2025-02-28,06:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य दर्श-स्थालीपाकः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1535.png
"केचिन्निषिद्ध-विषयाः",2025-02-28,05:00,2025-02-28,06:00,False,५१२६ क्रोधी-कुम्भः-१६: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1536.png
"चन्द्र-दर्शनम् 18:14▶19:41",2025-03-01,04:00,2025-03-01,05:00,False,५१२६ क्रोधी-कुम्भः-१७: अद्य चन्द्र-दर्शनम् 18:14▶19:41! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1537.png
"फूलेरा-दूज्",2025-03-01,04:00,2025-03-01,05:00,False,५१२६ क्रोधी-कुम्भः-१७: अद्य फूलेरा-दूज्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1538.png
